zpc;annee;lc;ma;fp;fm;tot;eff_std;nue_ma;nue_fp;nue_fm;nue_tot
12;2000;21.25;599364;18786;97431;715581;2258.047;265.435;8.32;43.148;316.903
12;2000;21.75;529551;334311;224206;1088068;2258.047;234.517;148.053;99.292;481.862
12;2000;22.25;439367;627793;617328;1684488;2258.047;194.578;278.025;273.39;745.993
12;2000;22.75;244216;719446;508167;1471829;2258.047;108.154;318.614;225.047;651.815
12;2000;23.25;159887;1166716;1715664;3042267;2258.047;70.808;516.693;759.8;1347.3
12;2000;23.75;35711;1476518;2082809;3595038;2258.047;15.815;653.892;922.394;1592.101
12;2000;24.25;37571;1739940;3118953;4896464;2258.047;16.639;770.551;1381.261;2168.451
12;2000;24.75;0;1643959;5032351;6676310;2258.047;0;728.045;2228.63;2956.675
12;2000;25.25;0;1092306;5856957;6949263;2258.047;0;483.739;2593.815;3077.555
12;2000;25.75;0;885460;9075030;9960490;2258.047;0;392.135;4018.973;4411.108
12;2000;26.25;0;630800;7405004;8035804;2258.047;0;279.356;3279.384;3558.741
12;2000;26.75;0;451282;7132623;7583905;2258.047;0;199.855;3158.758;3358.613
12;2000;27.25;0;135680;5449206;5584886;2258.047;0;60.087;2413.239;2473.326
12;2000;27.75;0;100194;3493265;3593459;2258.047;0;44.372;1547.029;1591.401
12;2000;28.25;0;0;2344603;2344603;2258.047;0;0;1038.332;1038.332
12;2000;28.75;0;27136;504901;532037;2258.047;0;12.017;223.601;235.618
12;2000;29.25;0;0;218441;218441;2258.047;0;0;96.739;96.739
12;2000;29.75;0;0;16066;16066;2258.047;0;0;7.115;7.115
12;2000;30.25;0;0;40682;40682;2258.047;0;0;18.016;18.016
12;2000;30.75;0;0;0;0;2258.047;0;0;0;0
12;2000;31.25;0;0;0;0;2258.047;0;0;0;0
12;2000;31.75;0;0;0;0;2258.047;0;0;0;0
12;2001;5.25;0;0;0;0;3187.459;0;0;0;0
12;2001;5.75;0;0;0;0;3187.459;0;0;0;0
12;2001;6.25;0;0;0;0;3187.459;0;0;0;0
12;2001;6.75;0;0;0;0;3187.459;0;0;0;0
12;2001;7.25;0;0;0;0;3187.459;0;0;0;0
12;2001;7.75;0;0;0;0;3187.459;0;0;0;0
12;2001;8.25;0;0;0;0;3187.459;0;0;0;0
12;2001;8.75;0;0;0;0;3187.459;0;0;0;0
12;2001;9.25;0;0;0;0;3187.459;0;0;0;0
12;2001;9.75;0;0;0;0;3187.459;0;0;0;0
12;2001;10.25;234874;0;0;234874;3187.459;73.687;0;0;73.687
12;2001;10.75;292594;0;0;292594;3187.459;91.795;0;0;91.795
12;2001;11.25;253781;0;0;253781;3187.459;79.619;0;0;79.619
12;2001;11.75;837971;0;0;837971;3187.459;262.896;0;0;262.896
12;2001;12.25;1518693;0;0;1518693;3187.459;476.459;0;0;476.459
12;2001;12.75;1591302;0;0;1591302;3187.459;499.238;0;0;499.238
